arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,quantity_numeric,arrival_quantity_qtl,quantity_quality,mandi_name,district,state,mandi_type
ARR0018153,2026-02-05,MANDI027,Cotton,Local,45102.0,KG,141.0,45102.0,451.02,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0006286,2026-03-03,MANDI050,Maize,PBW-343,"30,038.0 KG",KG,7.0,30038.0,300.38,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0000231,2026-06-07,MANDI049,Sugarcane,Hybrid,185.56 qtl,QTL,82.0,185.56,185.56,VALID,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
ARR0018527,2026-08-01,MANDI010,Wheat,Local,42538.0,KG,144.0,42538.0,425.38,VALID,Dhule APMC,Jalandhar,Punjab,Direct
ARR0008215,2026-05-22,MANDI003,Sugarcane,Local,"7,380.0 KG",KG,73.0,7380.0,73.8,VALID,Vijayawada Mandi,Ludhiana,Punjab,Unknown
ARR0010793,2026-08-23,MANDI022,Rice,Hybrid,42.579,TONNE,132.0,42.58,425.8,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0023800,2026-09-09,MANDI012,Sugarcane,PBW-343,"1,900.0 KG",KG,123.0,1900.0,19.0,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0021788,2026-06-07,MANDI016,Sugarcane,Hybrid,15.366999999999999,TONNE,143.0,15.37,153.7,VALID,Kulti APMC,Bathinda,Punjab,Unknown
ARR0019846,2026-06-21,MANDI024,Maize,Pusa-1121,25970.999999999996,KG,40.0,25971.0,259.71,VALID,Jaipur Mandi,Karnal,Haryana,APMC
ARR0015205,2026-01-25,MANDI011,Basmati,HD-2967,355.64,QTL,56.0,355.64,355.64,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0008780,2026-01-30,MANDI038,Basmati,PBW-343,"38,516.0 KG",KG,130.0,38516.0,385.16,VALID,Jalandhar Mandi,Kurukshetra,Haryana,Private
ARR0006070,2026-06-06,MANDI034,Wheat,,31.294,TONNE,65.0,31.29,312.9,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0002035,2026-06-06,MANDI049,Maize,,15.395,TONNE,97.0,15.4,154.0,VALID,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
ARR0002214,2026-01-24,MANDI044,Maize,Pusa-1121,2592.0,UNKNOWN,112.0,2592.0,,UNKNOWN_UNIT,Dehri Mandi,Agra,Uttar Pradesh,APMC
ARR0017078,2026-06-29,MANDI007,Mustard,Pusa-1121,"31,873.0 KG",KG,31.0,31873.0,318.73,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0004860,2026-03-30,MANDI013,Mustard,Hybrid,9.693000000000001,TONNE,143.0,9.69,96.9,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0024883,2026-07-18,MANDI028,Maize,Hybrid,29.87 qtl,QTL,131.0,29.87,29.87,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0012995,2026-06-04,MANDI057,Mustard,,38554.0,UNKNOWN,26.0,38554.0,,UNKNOWN_UNIT,Gorakhpur APMC,Bareilly,,Direct
ARR0002230,2026-05-31,MANDI033,Wheat,Pusa-1121,36.46,TONNE,127.0,36.46,364.6,VALID,South Dumdum Grain Market,Ambala,Haryana,APMC
ARR_MISSING_00005,2026-09-06,MANDI046,Cotton,Local,360.53 qtl,QTL,135.0,360.53,360.53,VALID,Baranagar Market,,Uttar Pradesh,Private
ARR0005679,2026-03-03,MANDI015,Cotton,Hybrid,140.36,QTL,51.0,140.36,140.36,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0018820,2026-05-10,MANDI032,Mustard,Premium,181.14 qtl,QTL,116.0,181.14,181.14,VALID,Chapra Grain Market,,Haryana,Private
ARR0002749,2026-01-24,MANDI031,Rice,,118.37 qtl,QTL,,118.37,118.37,VALID,Nangloi Jat Mandi,Sirsa,Haryana,APMC
ARR0010291,2026-06-21,MANDI036,Cotton,PBW-343,456.27 qtl,QTL,118.0,456.27,456.27,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0004786,2026-08-01,MANDI015,Sugarcane,,18558.0,KG,51.0,18558.0,185.58,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0004085,2026-05-19,MANDI056,Maize,PBW-343,106.05,QTL,38.0,106.05,106.05,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0001476,2026-05-19,MANDI048,Sugarcane,Local,323.65,QTL,68.0,323.65,323.65,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0014866,2026-04-15,MANDI032,Sugarcane,PBW-343,402.65,QTL,53.0,402.65,402.65,VALID,Chapra Grain Market,,Haryana,Private
ARR0005733,2026-09-08,MANDI048,Sugarcane,Hybrid,118.61 qtl,QTL,42.0,118.61,118.61,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0014885,2026-07-26,MANDI035,Basmati,Premium,441.08,QTL,14.0,441.08,441.08,VALID,Guntakal Mandi,Ambala,Haryana,APMC
ARR0009501,2026-05-18,MANDI045,Maize,PBW-343,"45,235.0 KG",KG,62.0,45235.0,452.35,VALID,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
ARR0017324,2026-01-30,MANDI029,Mustard,Premium,31141.000000000004,KG,140.0,31141.0,311.41,VALID,Asansol Grain Market,Sirsa,Haryana,Direct
ARR0018785,2026-09-08,MANDI009,Wheat,Premium,16.848,TONNE,81.0,16.85,168.5,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0014174,2026-04-23,MANDI031,Sugarcane,,24635.0,KG,83.0,24635.0,246.35,VALID,Nangloi Jat Mandi,Sirsa,Haryana,APMC
ARR0012348,2026-05-16,MANDI057,Maize,Pusa-1121,2.8,TONNE,,2.8,28.0,VALID,Gorakhpur APMC,Bareilly,,Direct
ARR0002860,2026-08-25,MANDI038,Rice,,16244.0,KG,90.0,16244.0,162.44,VALID,Jalandhar Mandi,Kurukshetra,Haryana,Private
ARR_MISSING_00006,2026-04-06,MANDI008,Wheat,Pusa-1121,24.543,TONNE,116.0,24.54,245.4,VALID,Bijapur Market,Amritsar,Punjab,APMC
ARR0012382,2026-06-29,MANDI011,Mustard,Hybrid,3.6390000000000002,TONNE,,3.64,36.4,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0011204,2026-03-10,MANDI045,Maize,PBW-343,31170.0,KG,,31170.0,311.7,VALID,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
ARR0005655,2026-01-09,MANDI025,Rice,Premium,46.13,TONNE,124.0,46.13,461.3,VALID,Dindigul APMC,Karnal,Haryana,APMC
ARR0023591,2026-05-18,MANDI039,Cotton,HD-2967,160.01,QTL,50.0,160.01,160.01,VALID,Anand Grain Market,,Haryana,APMC
ARR0022554,2026-03-11,MANDI055,Rice,Hybrid,33341.0,KG,24.0,33341.0,333.41,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR0024390,2026-05-08,MANDI042,Basmati,,39363.0,KG,7.0,39363.0,393.63,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0008952,2026-04-25,MANDI002,Sugarcane,Pusa-1121,394.35,QTL,89.0,394.35,394.35,VALID,Solapur Mandi,Ludhiana,,APMC
ARR0013573,2026-06-08,MANDI015,Sugarcane,Hybrid,408.09 qtl,QTL,6.0,408.09,408.09,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0023352,2026-06-06,MANDI044,Wheat,,25.205000000000002,TONNE,6.0,25.2,252.0,VALID,Dehri Mandi,Agra,Uttar Pradesh,APMC
ARR0004259,2026-07-10,MANDI012,Cotton,,38822.0,KG,22.0,38822.0,388.22,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0024540,2026-06-14,MANDI035,Sugarcane,HD-2967,38.59,QTL,,38.59,38.59,VALID,Guntakal Mandi,Ambala,Haryana,APMC
ARR0012558,2026-08-21,MANDI034,Cotton,Premium,"33,176.0 KG",KG,7.0,33176.0,331.76,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0024633,2026-03-13,MANDI011,Rice,PBW-343,18.99 qtl,QTL,23.0,18.99,18.99,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0016432,2026-02-19,MANDI027,Cotton,Premium,480.16,QTL,128.0,480.16,480.16,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0001973,2026-01-08,MANDI040,Mustard,PBW-343,43559.0,KG,115.0,43559.0,435.59,VALID,Jodhpur Market,Fatehabad,Haryana,Direct
ARR0019423,2026-01-31,MANDI039,Mustard,Premium,29.219,TONNE,148.0,29.22,292.2,VALID,Anand Grain Market,,Haryana,APMC
ARR0018095,2026-06-03,MANDI017,Rice,HD-2967,"45,987.0 KG",KG,104.0,45987.0,459.87,VALID,Parbhani Market,,Punjab,Private
ARR0002502,2026-06-23,MANDI041,Rice,Premium,12.386,TONNE,63.0,12.39,123.9,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0020339,2026-03-31,MANDI028,Mustard,PBW-343,1084.0,UNKNOWN,127.0,1084.0,,UNKNOWN_UNIT,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0007666,2026-07-31,MANDI053,Wheat,,258.79,QTL,69.0,258.79,258.79,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0000753,2026-07-11,MANDI008,Wheat,Pusa-1121,48146.0,UNKNOWN,36.0,48146.0,,UNKNOWN_UNIT,Bijapur Market,Amritsar,Punjab,APMC
ARR0009620,2026-07-19,MANDI017,Maize,PBW-343,41.35,QTL,33.0,41.35,41.35,VALID,Parbhani Market,,Punjab,Private
ARR0004038,2026-07-14,MANDI040,Rice,PBW-343,355.78,QTL,69.0,355.78,355.78,VALID,Jodhpur Market,Fatehabad,Haryana,Direct
ARR0008822,2026-06-20,MANDI043,Mustard,Hybrid,341.77 qtl,QTL,31.0,341.77,341.77,VALID,Danapur Mandi,Agra,Uttar Pradesh,Private
ARR0005546,2026-09-05,MANDI014,Wheat,PBW-343,"29,336.0 KG",KG,137.0,29336.0,293.36,VALID,Bathinda Grain Market,Patiala,Punjab,Private
ARR0014760,2026-01-20,MANDI047,Maize,Pusa-1121,40.72,TONNE,,40.72,407.2,VALID,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
ARR0008484,2026-04-09,MANDI039,Sugarcane,Pusa-1121,49169.0,KG,63.0,49169.0,491.69,VALID,Anand Grain Market,,Haryana,APMC
ARR0007108,2026-02-28,MANDI055,Maize,PBW-343,22.572,TONNE,108.0,22.57,225.7,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR0000675,2026-07-02,MANDI050,Cotton,HD-2967,176.92,QTL,12.0,176.92,176.92,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0005515,2026-02-24,MANDI054,Mustard,,178.87,QTL,70.0,178.87,178.87,VALID,Nangloi Jat Grain Market,Saharanpur,,Direct
ARR0023195,2026-05-01,MANDI036,Mustard,Premium,40.870999999999995,TONNE,136.0,40.87,408.7,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0008616,2026-01-20,MANDI004,Mustard,Local,155.42,QTL,147.0,155.42,155.42,VALID,Khandwa Grain Market,Ludhiana,Punjab,APMC
ARR0011388,2026-06-08,MANDI016,Mustard,Pusa-1121,"10,959.0 KG",KG,40.0,10959.0,109.59,VALID,Kulti APMC,Bathinda,Punjab,Unknown
ARR0009854,2026-02-06,MANDI011,Maize,HD-2967,"39,228.0 KG",KG,136.0,39228.0,392.28,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0024014,2026-04-21,MANDI017,Sugarcane,Hybrid,17.15,TONNE,73.0,17.15,171.5,VALID,Parbhani Market,,Punjab,Private
ARR0006483,2026-04-29,MANDI034,Sugarcane,,189.87,QTL,93.0,189.87,189.87,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0020999,2026-08-29,MANDI013,Cotton,Pusa-1121,276.65 qtl,QTL,73.0,276.65,276.65,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0003190,2026-08-09,MANDI027,Mustard,,44.707,TONNE,109.0,44.71,447.1,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0013399,2026-04-05,MANDI045,Wheat,Premium,415.6,QTL,43.0,415.6,415.6,VALID,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
ARR0018530,2026-08-31,MANDI008,Cotton,,"5,680.0 KG",KG,108.0,5680.0,56.8,VALID,Bijapur Market,Amritsar,Punjab,APMC
ARR0005184,2026-02-11,MANDI026,Wheat,Local,1.057,TONNE,,1.06,10.6,VALID,Tadipatri Mandi,Hisar,Haryana,Private
ARR0023040,2026-02-19,MANDI038,Cotton,PBW-343,355.5,QTL,18.0,355.5,355.5,VALID,Jalandhar Mandi,Kurukshetra,Haryana,Private
ARR0010762,2026-03-07,MANDI038,Cotton,Pusa-1121,29679.000000000004,KG,140.0,29679.0,296.79,VALID,Jalandhar Mandi,Kurukshetra,Haryana,Private
ARR0000200,2026-03-26,MANDI031,Wheat,,37.063,TONNE,117.0,37.06,370.6,VALID,Nangloi Jat Mandi,Sirsa,Haryana,APMC
ARR0018054,2026-02-03,MANDI021,Cotton,,71.58,QTL,126.0,71.58,71.58,VALID,Guna Mandi,Ferozepur,Punjab,APMC
ARR0021355,2026-01-07,MANDI053,Sugarcane,Local,34856.0,UNKNOWN,8.0,34856.0,,UNKNOWN_UNIT,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0009384,2026-05-12,MANDI038,Rice,Premium,222.33 qtl,QTL,141.0,222.33,222.33,VALID,Jalandhar Mandi,Kurukshetra,Haryana,Private
ARR0008050,2026-04-27,MANDI022,Wheat,,22936.0,KG,107.0,22936.0,229.36,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0016904,2026-08-26,MANDI021,Cotton,Pusa-1121,"18,828.0 KG",KG,149.0,18828.0,188.28,VALID,Guna Mandi,Ferozepur,Punjab,APMC
ARR0021340,2026-03-10,MANDI021,Wheat,HD-2967,13321.0,UNKNOWN,77.0,13321.0,,UNKNOWN_UNIT,Guna Mandi,Ferozepur,Punjab,APMC
ARR0013462,2026-05-27,MANDI035,Mustard,Local,48838.0,KG,102.0,48838.0,488.38,VALID,Guntakal Mandi,Ambala,Haryana,APMC
ARR0013518,2026-08-03,MANDI024,Wheat,Local,32.26,QTL,22.0,32.26,32.26,VALID,Jaipur Mandi,Karnal,Haryana,APMC
ARR0022679,2026-06-22,MANDI022,Rice,Premium,310.12,QTL,,310.12,310.12,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0021328,2026-06-17,MANDI011,Rice,HD-2967,30.291000000000004,TONNE,87.0,30.29,302.9,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0002215,2026-06-21,MANDI018,Mustard,PBW-343,"40,388.0 KG",KG,14.0,40388.0,403.88,VALID,Jaunpur Mandi,Moga,Punjab,Unknown
ARR0021259,2026-03-07,MANDI036,Wheat,Pusa-1121,201.02,QTL,130.0,201.02,201.02,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0008961,2026-06-03,MANDI004,Mustard,Hybrid,269.64,QTL,19.0,269.64,269.64,VALID,Khandwa Grain Market,Ludhiana,Punjab,APMC
ARR0012533,2026-08-28,MANDI015,Mustard,Local,164.03,QTL,36.0,164.03,164.03,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0005019,2026-07-16,MANDI048,Mustard,Local,103.01,QTL,66.0,103.01,103.01,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0021299,2026-07-23,MANDI050,Mustard,Premium,"17,815.0 KG",KG,113.0,17815.0,178.15,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0014712,2026-02-24,MANDI041,Wheat,PBW-343,2.2489999999999997,TONNE,63.0,2.25,22.5,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0018335,2026-01-29,MANDI028,Maize,Pusa-1121,22.728,TONNE,20.0,22.73,227.3,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0006137,2026-06-04,MANDI048,Maize,PBW-343,23.148,TONNE,47.0,23.15,231.5,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR_MISSING_00007,2026-05-19,MANDI023,Sugarcane,PBW-343,41.294,TONNE,128.0,41.29,412.9,VALID,Panihati APMC,Karnal,Haryana,Private
ARR0021669,2026-06-20,MANDI012,Maize,Hybrid,46353.0,KG,137.0,46353.0,463.53,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0003712,2026-07-02,MANDI057,Wheat,Premium,257.08,QTL,,257.08,257.08,VALID,Gorakhpur APMC,Bareilly,,Direct
ARR0001924,2026-06-06,MANDI054,Basmati,HD-2967,440.88,QTL,,440.88,440.88,VALID,Nangloi Jat Grain Market,Saharanpur,,Direct
ARR0023382,2026-04-03,MANDI013,Wheat,Premium,1855.0,KG,74.0,1855.0,18.55,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0024128,2026-03-24,MANDI027,Maize,HD-2967,120.76 qtl,QTL,64.0,120.76,120.76,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0006109,2026-07-15,MANDI039,Rice,Local,496.52 qtl,QTL,115.0,496.52,496.52,VALID,Anand Grain Market,,Haryana,APMC
ARR0012814,2026-05-07,MANDI024,Sugarcane,Hybrid,34975.0,KG,7.0,34975.0,349.75,VALID,Jaipur Mandi,Karnal,Haryana,APMC
ARR0005571,2026-08-28,MANDI053,Wheat,,49.64,TONNE,115.0,49.64,496.4,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0020401,2026-08-13,MANDI021,Mustard,Local,24485.0,KG,71.0,24485.0,244.85,VALID,Guna Mandi,Ferozepur,Punjab,APMC
ARR0016547,2026-06-26,MANDI040,Sugarcane,,357.81,QTL,46.0,357.81,357.81,VALID,Jodhpur Market,Fatehabad,Haryana,Direct
ARR0017342,2026-08-08,MANDI012,Rice,Pusa-1121,43.614,TONNE,83.0,43.61,436.1,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0022098,2026-04-16,MANDI048,Rice,Hybrid,11.55,QTL,72.0,11.55,11.55,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0021088,2026-06-02,MANDI041,Mustard,,15.213,TONNE,40.0,15.21,152.10000000000002,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0003046,2026-08-05,MANDI012,Cotton,Pusa-1121,49807.0,KG,97.0,49807.0,498.07,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0015533,2026-06-26,MANDI055,Maize,Pusa-1121,463.12,QTL,,463.12,463.12,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR0020782,2026-06-01,MANDI021,Rice,HD-2967,230.67,QTL,76.0,230.67,230.67,VALID,Guna Mandi,Ferozepur,Punjab,APMC
ARR0008024,2026-01-11,MANDI029,Rice,Local,55.88 qtl,QTL,16.0,55.88,55.88,VALID,Asansol Grain Market,Sirsa,Haryana,Direct
ARR0006965,2026-02-09,MANDI015,Basmati,Premium,40641.0,KG,149.0,40641.0,406.41,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0002409,2026-06-11,MANDI001,Cotton,Local,19.569,TONNE,38.0,19.57,195.7,VALID,Hyderabad Mandi,Ludhiana,Punjab,Private
ARR0006420,2026-06-08,MANDI023,Rice,Local,260.7,QTL,96.0,260.7,260.7,VALID,Panihati APMC,Karnal,Haryana,Private
ARR0007794,2026-06-06,MANDI012,Maize,,19.27 qtl,QTL,147.0,19.27,19.27,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0016831,2026-07-23,MANDI009,Rice,Local,22.359,TONNE,71.0,22.36,223.6,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0024611,2026-03-27,MANDI053,Mustard,HD-2967,2.0309999999999997,TONNE,45.0,2.03,20.3,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0012843,2026-03-01,MANDI042,Rice,Pusa-1121,37.943,TONNE,128.0,37.94,379.4,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0002056,2026-04-18,MANDI048,Sugarcane,Premium,27.957,TONNE,103.0,27.96,279.6,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0011027,2026-05-20,MANDI024,Maize,Premium,446.81,QTL,71.0,446.81,446.81,VALID,Jaipur Mandi,Karnal,Haryana,APMC
ARR0015396,2026-05-20,MANDI051,Sugarcane,PBW-343,"25,313.0 KG",KG,86.0,25313.0,253.13,VALID,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
ARR0007269,2026-01-21,MANDI053,Maize,Premium,218.99,QTL,146.0,218.99,218.99,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0014557,2026-07-25,MANDI047,Sugarcane,Local,5.654,TONNE,65.0,5.65,56.5,VALID,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
ARR0022876,2026-08-13,MANDI052,Maize,PBW-343,375.15,QTL,83.0,375.15,375.15,VALID,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
ARR0003097,2026-02-03,MANDI018,Mustard,PBW-343,156.85,QTL,12.0,156.85,156.85,VALID,Jaunpur Mandi,Moga,Punjab,Unknown
ARR0004700,2026-07-20,MANDI052,Sugarcane,PBW-343,27.966,TONNE,13.0,27.97,279.7,VALID,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
ARR0022023,2026-08-31,MANDI014,Mustard,Local,491.42,QTL,72.0,491.42,491.42,VALID,Bathinda Grain Market,Patiala,Punjab,Private
ARR0008608,2026-08-04,MANDI014,Rice,Pusa-1121,403.87,QTL,115.0,403.87,403.87,VALID,Bathinda Grain Market,Patiala,Punjab,Private
ARR0021026,2026-07-19,MANDI018,Rice,HD-2967,41.854,TONNE,147.0,41.85,418.5,VALID,Jaunpur Mandi,Moga,Punjab,Unknown
ARR0008158,2026-05-08,MANDI010,Rice,PBW-343,25.412,TONNE,47.0,25.41,254.1,VALID,Dhule APMC,Jalandhar,Punjab,Direct
ARR0004933,2026-05-22,MANDI019,Wheat,PBW-343,131.99,QTL,47.0,131.99,131.99,VALID,Karimnagar Grain Market,Moga,Punjab,Private
ARR0010220,2026-04-14,MANDI011,Maize,HD-2967,18.115000000000002,TONNE,11.0,18.11,181.1,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0017103,2026-03-14,MANDI042,Basmati,Local,"32,404.000000000004 KG",KG,121.0,32404.0,324.04,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0005077,2026-05-16,MANDI030,Maize,Hybrid,407.56,QTL,118.0,407.56,407.56,VALID,Patiala APMC,Sirsa,,Unknown
ARR0006915,2026-06-29,MANDI017,Mustard,PBW-343,7.522,TONNE,115.0,7.52,75.19999999999999,VALID,Parbhani Market,,Punjab,Private
ARR0022385,2026-08-06,MANDI026,Mustard,PBW-343,3.18,TONNE,63.0,3.18,31.8,VALID,Tadipatri Mandi,Hisar,Haryana,Private
ARR0009730,2026-08-28,MANDI047,Rice,PBW-343,15.797,TONNE,47.0,15.8,158.0,VALID,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
ARR0005100,2026-05-16,MANDI051,Maize,Premium,350.32,QTL,87.0,350.32,350.32,VALID,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
ARR0021334,2026-01-27,MANDI053,Maize,Premium,"6,537.0 KG",KG,71.0,6537.0,65.37,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0007338,2026-03-17,MANDI048,Rice,Local,209.82,QTL,,209.82,209.82,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0016170,2026-06-24,MANDI032,Rice,HD-2967,370.98 qtl,QTL,,370.98,370.98,VALID,Chapra Grain Market,,Haryana,Private
ARR0013792,2026-04-01,MANDI049,Rice,PBW-343,5951.0,UNKNOWN,145.0,5951.0,,UNKNOWN_UNIT,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
ARR0007917,2026-09-06,MANDI007,Sugarcane,Hybrid,29.35,QTL,130.0,29.35,29.35,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0007919,2026-07-27,MANDI023,Wheat,Local,41668.0,KG,139.0,41668.0,416.68,VALID,Panihati APMC,Karnal,Haryana,Private
ARR0016589,2026-02-10,MANDI009,Rice,Premium,49280.0,KG,44.0,49280.0,492.8,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0022064,2026-08-06,MANDI004,Sugarcane,PBW-343,"46,441.0 KG",KG,138.0,46441.0,464.41,VALID,Khandwa Grain Market,Ludhiana,Punjab,APMC
ARR0013197,2026-05-07,MANDI006,Maize,Hybrid,294.27,QTL,,294.27,294.27,VALID,Kochi Mandi,Amritsar,Punjab,Direct
ARR0024644,2026-05-04,MANDI009,Mustard,Pusa-1121,174.81,QTL,64.0,174.81,174.81,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0005461,2026-05-11,MANDI002,Cotton,,18497.0,KG,74.0,18497.0,184.97,VALID,Solapur Mandi,Ludhiana,,APMC
ARR0002436,2026-06-24,MANDI009,Mustard,Pusa-1121,222.78 qtl,QTL,92.0,222.78,222.78,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0009151,2026-07-05,MANDI045,Wheat,HD-2967,28064.0,KG,25.0,28064.0,280.64,VALID,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
ARR0011489,2026-03-14,MANDI047,Maize,Local,"24,394.0 KG",KG,125.0,24394.0,243.94,VALID,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
ARR0021080,2026-03-22,MANDI030,Cotton,Local,301.81,QTL,77.0,301.81,301.81,VALID,Patiala APMC,Sirsa,,Unknown
ARR0007827,2026-04-23,MANDI004,Wheat,Local,"18,574.0 KG",KG,16.0,18574.0,185.74,VALID,Khandwa Grain Market,Ludhiana,Punjab,APMC
ARR0016426,2026-01-07,MANDI030,Rice,Pusa-1121,26458.0,KG,55.0,26458.0,264.58,VALID,Patiala APMC,Sirsa,,Unknown
ARR0004346,2026-06-02,MANDI008,Cotton,Premium,214.42,QTL,133.0,214.42,214.42,VALID,Bijapur Market,Amritsar,Punjab,APMC
ARR0022927,2026-01-12,MANDI037,Mustard,Pusa-1121,14635.0,KG,,14635.0,146.35,VALID,Jorhat Grain Market,Kurukshetra,Haryana,APMC
ARR0011833,2026-08-06,MANDI034,Mustard,Local,330.86,QTL,,330.86,330.86,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0005654,2026-02-21,MANDI017,Wheat,,38.59 qtl,QTL,,38.59,38.59,VALID,Parbhani Market,,Punjab,Private
ARR0023895,2026-01-15,MANDI057,Maize,Local,42.122,TONNE,14.0,42.12,421.2,VALID,Gorakhpur APMC,Bareilly,,Direct
ARR0015493,2026-03-28,MANDI028,Mustard,,78.01 qtl,QTL,145.0,78.01,78.01,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0024282,2026-03-13,MANDI015,Mustard,Hybrid,314.65,QTL,100.0,314.65,314.65,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0009721,2026-04-22,MANDI021,Cotton,Hybrid,18973.0,KG,,18973.0,189.73,VALID,Guna Mandi,Ferozepur,Punjab,APMC
